"term","label"
"http://purl.obolibrary.org/obo/HP_0034833","Cardiac lipoma"
"http://purl.obolibrary.org/obo/HP_0034834","Peripheral nerve polyglucosan inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0034835","Cardiac polyglucosan accumulation"
"http://purl.obolibrary.org/obo/HP_0034836","Cystic nephroma"
"http://purl.obolibrary.org/obo/HP_0034837","Absent dermal elastic fibers"
"http://purl.obolibrary.org/obo/HP_0034838","Cleavage at junction of stratum corneum and stratum granulosum"
"http://purl.obolibrary.org/obo/HP_0034839","Lymphoid hyperplasia"
"http://purl.obolibrary.org/obo/HP_0034840","Absence of epidermal lamellar bodies"
"http://purl.obolibrary.org/obo/HP_0034841","Gastrointestinal granulomatosis"
"http://purl.obolibrary.org/obo/HP_0034842","Enlarged sperm head vacuole"
"http://purl.obolibrary.org/obo/HP_0034843","Ureteral hamartoma"
"http://purl.obolibrary.org/obo/HP_0034858","Abnormal leukocyte enzyme concentration or activity"
"http://purl.obolibrary.org/obo/HP_0034859","Reduced tissue beta-glucuronidase activity"
"http://purl.obolibrary.org/obo/HP_0034860","Reduced leukocyte alpha-L-fucosidase activity"
"http://purl.obolibrary.org/obo/HP_0034861","Reduced leukocyte arylsulfatase B activity"
"http://purl.obolibrary.org/obo/HP_0034862","Reduced leukocyte steroid sulfatase activity"
"http://purl.obolibrary.org/obo/HP_0034863","Reduced leukocyte arylsulfatase A activity"
"http://purl.obolibrary.org/obo/HP_0034864","Decreased alpha-galactosidase A activity"
"http://purl.obolibrary.org/obo/HP_0034865","Positive fecal parasite test"
"http://purl.obolibrary.org/obo/HP_0034866","Positive stool infectious agent test"
"http://purl.obolibrary.org/obo/HP_0034867","Positive stool giardia antigen"
"http://purl.obolibrary.org/obo/HP_0034868","Entamoeba histolytica antibody positive in stool"
"http://purl.obolibrary.org/obo/HP_0034869","Reduced erythrocyte free porphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0034870","Reduced circulating urocanic acid concentration"
"http://purl.obolibrary.org/obo/HP_0034871","Decreased urinary epinephrine level"
"http://purl.obolibrary.org/obo/HP_0034872","Decreased CSF epinephrine concentration"
"http://purl.obolibrary.org/obo/HP_0034873","Decreased circulating epinephrine concentration"
"http://purl.obolibrary.org/obo/HP_0034874","Decreased circulating norepinephrine concentration"
"http://purl.obolibrary.org/obo/HP_0034875","Decreased urinary norepinephrine level"
"http://purl.obolibrary.org/obo/HP_0034876","Decreased urinary metaepinephrine level"
"http://purl.obolibrary.org/obo/HP_0034877","Decreased CSF metanephrine concentration"
"http://purl.obolibrary.org/obo/HP_0034878","Decreased circulating metanephrine concentration"
"http://purl.obolibrary.org/obo/HP_0034879","Ovarian mass"
"http://purl.obolibrary.org/obo/HP_0034880","Adrenal mass"
"http://purl.obolibrary.org/obo/HP_0034881","Uterine mass"
"http://purl.obolibrary.org/obo/HP_0034882","Prostatic calculus"
"http://purl.obolibrary.org/obo/HP_0034883","Decreased portal vein velocity"
"http://purl.obolibrary.org/obo/HP_0034884","Uterine cervix mass"
"http://purl.obolibrary.org/obo/HP_0034885","Abnormal urinary uromodulin level"
"http://purl.obolibrary.org/obo/HP_0034886","Decreased urinary uromodulin level"
"http://purl.obolibrary.org/obo/HP_0034887","Increased urine phenylacetylglutamine level"
"http://purl.obolibrary.org/obo/HP_0034888","Decreased urine guanidinoacetic acid level"
"http://purl.obolibrary.org/obo/HP_0034889","Positive urine infectious agent nucleic acid test"
"http://purl.obolibrary.org/obo/HP_0034890","Positive CMV urine nucleic acid test"
"http://purl.obolibrary.org/obo/HP_0034891","Positive Neisseria gonorrhoeae urine nucleic acid test"
"http://purl.obolibrary.org/obo/HP_0034892","Positive enterovirus urine nucleic acid test"
"http://purl.obolibrary.org/obo/HP_0034893","Elevated brain glycine level by MRS"
"http://purl.obolibrary.org/obo/HP_0034894","Elevated brain polyol compounds by MRS"
"http://purl.obolibrary.org/obo/HP_0034895","Elevated brain gamma-aminobutyric acid by MRS"
"http://purl.obolibrary.org/obo/HP_0034897","Decreased circulating antidiuretic hormone concentration"
"http://purl.obolibrary.org/obo/HP_0034898","Elevated circulating growth hormone-releasing hormone concentration"
"http://purl.obolibrary.org/obo/HP_0034899","Abnormal amniotic fluid protein concentration"
"http://purl.obolibrary.org/obo/HP_0034900","Decreased amniotic fluid alpha-fetoprotein concentration"
"http://purl.obolibrary.org/obo/HP_0034901","Increased circulating vitamin E concentration"
"http://purl.obolibrary.org/obo/HP_0034902","Abnormal circulating calcitonin concentration"
"http://purl.obolibrary.org/obo/HP_0034903","Decreased circulating calcitonin concentration"
"http://purl.obolibrary.org/obo/HP_0034904","Decreased circulating thyrotropin releasing hormone concentration"
"http://purl.obolibrary.org/obo/HP_0034905","Elevated circulating uroporphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0034906","Increased urine pentacarboxylporphyrin level"
"http://purl.obolibrary.org/obo/HP_0034907","Increased urine hexacarboxylporphyrin level"
"http://purl.obolibrary.org/obo/HP_0034908","Increased circulating dehydroepiandrosterone concentration"
"http://purl.obolibrary.org/obo/HP_0034909","Increased erythrocyte coproporphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0034910","Increased erythrocyte uroproporphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0034911","Decreased circulating apolipoprotein E concentration"
"http://purl.obolibrary.org/obo/HP_0034912","Elevated circulating apolipoprotein E concentration"
"http://purl.obolibrary.org/obo/HP_0034913","Acrosomal hypoplasia"
"http://purl.obolibrary.org/obo/HP_0034914","Oocyte maturation arrest"
"http://purl.obolibrary.org/obo/HP_0034915","Abnormal anus morphology"
"http://purl.obolibrary.org/obo/HP_0034916","Abnormal anus physiology"
"http://purl.obolibrary.org/obo/HP_0034917","Weak anal sphincter tone"
"http://purl.obolibrary.org/obo/HP_0034918","Reduced muscle 2,4-dienoyl-CoA reductase activity"
"http://purl.obolibrary.org/obo/HP_0034919","Reduced liver 2,4-dienoyl-CoA reductase activity"
"http://purl.obolibrary.org/obo/HP_0034920","Nasal mucosa vasculitis"
"http://purl.obolibrary.org/obo/HP_0034921","Pituitary blastoma"
"http://purl.obolibrary.org/obo/HP_0034922","Peripheral axon spheroid formation"
"http://purl.obolibrary.org/obo/HP_0034923","Reduced liver carboxylesterase 1 activity"
"http://purl.obolibrary.org/obo/HP_0034924","Abnormal dermis morphology"
"http://purl.obolibrary.org/obo/HP_0034925","Perivascular dermis hyaline deposition"
"http://purl.obolibrary.org/obo/HP_0034926","Perivascular small intestinal hyaline deposition"
"http://purl.obolibrary.org/obo/HP_0034927","Large keratohyaline granules"
"http://purl.obolibrary.org/obo/HP_0034928","Decreased muscle lipoic acid content"
"http://purl.obolibrary.org/obo/HP_0034929","Reduced hepatic cystathionine gamma-lyase activity"
"http://purl.obolibrary.org/obo/HP_0034930","Digestive system neoplasm"
"http://purl.obolibrary.org/obo/HP_0034931","Lumbar spondylosis"
"http://purl.obolibrary.org/obo/HP_0034932","Decreased circulating acid maltase activity"
"http://purl.obolibrary.org/obo/HP_0034934","Abnormal circulating 7-dehydrocholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0034935","Decreased circulating 7-dehydrocholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0034936","Elevated circulating lathosterol concentration"
"http://purl.obolibrary.org/obo/HP_0034937","Elevated circulating desmosterol concentration"
"http://purl.obolibrary.org/obo/HP_0034938","Decreased circulating sialic acid concentration"
"http://purl.obolibrary.org/obo/HP_0034939","Purulent synovial fluid"
"http://purl.obolibrary.org/obo/HP_0034940","Muscle fiber calsequestrin 1-containing inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0034941","Palatine myxoma"
"http://purl.obolibrary.org/obo/HP_0034942","Vaginal myxoma"
"http://purl.obolibrary.org/obo/HP_0034943","Decreased dermal collagen"
"http://purl.obolibrary.org/obo/HP_0034944","Irregularly shaped keratohyaline granules"
"http://purl.obolibrary.org/obo/HP_0034945","Tubular shadows"
"http://purl.obolibrary.org/obo/HP_0034946","Multiple eyelid margin cysts"
"http://purl.obolibrary.org/obo/HP_0034947","Altered location of the longitudinal column in the fibrous sheath"
"http://purl.obolibrary.org/obo/HP_0034948","Uterine myxoma"
"http://purl.obolibrary.org/obo/HP_0034949","Uterine cervix myxoma"
"http://purl.obolibrary.org/obo/HP_0034951","Osteochondromyxoma"
"http://purl.obolibrary.org/obo/HP_0034952","Gangliocytoma"
"http://purl.obolibrary.org/obo/HP_0034953","Duodenal gastrinoma"
"http://purl.obolibrary.org/obo/HP_0034954","Thymic carcinoid tumor"
"http://purl.obolibrary.org/obo/HP_0034955","Bone marrow eosinophilia"
"http://purl.obolibrary.org/obo/HP_0034957","Reduced hepatic glycogen debrancher enzyme activity"
"http://purl.obolibrary.org/obo/HP_0034958","Asymmetrical insertion of the midpiece into the head"
"http://purl.obolibrary.org/obo/HP_0034959","Bent sperm neck"
"http://purl.obolibrary.org/obo/HP_0034960","Elevated urine 3,6-epoxydicarboxylic acid level"
"http://purl.obolibrary.org/obo/HP_0034961","Gallbladder biliary sludging"
"http://purl.obolibrary.org/obo/HP_0034963","Ureteral mass"
"http://purl.obolibrary.org/obo/HP_0034964","Wide cavum septum pellucidum"
"http://purl.obolibrary.org/obo/HP_0034965","Hypoplastic trochlear nerve"
"http://purl.obolibrary.org/obo/HP_0034966","Thymic cyst"
"http://purl.obolibrary.org/obo/HP_0034967","Uterine cyst"
"http://purl.obolibrary.org/obo/HP_0034968","Urinary bladder mass"
"http://purl.obolibrary.org/obo/HP_0034969","Endosteal scalloping"
"http://purl.obolibrary.org/obo/HP_0034970","Urinary bladder hamartoma"
"http://purl.obolibrary.org/obo/HP_0034971","Peritoneal mass"
"http://purl.obolibrary.org/obo/HP_0034972","Fallopian tube mass"
"http://purl.obolibrary.org/obo/HP_0034973","Aplasia of the pyramids of the medulla oblongata"
"http://purl.obolibrary.org/obo/HP_0034974","Bathrocephaly"
"http://purl.obolibrary.org/obo/HP_0034975","Occipital horn"
"http://purl.obolibrary.org/obo/HP_0034976","Absent pituitary stalk"
"http://purl.obolibrary.org/obo/HP_0034977","Abnormal pituitary stalk morphology"
"http://purl.obolibrary.org/obo/HP_0034978","Interrupted pituitary stalk"
"http://purl.obolibrary.org/obo/HP_0034979","Facial synkinesis"
"http://purl.obolibrary.org/obo/HP_0034980","Synkinesis"
"http://purl.obolibrary.org/obo/HP_0034982","Perianal anethesia"
"http://purl.obolibrary.org/obo/HP_0034983","Failure of phenylephrine to induce blanching of eye redness"
"http://purl.obolibrary.org/obo/HP_0034985","Reduced cellular cobalamin uptake"
"http://purl.obolibrary.org/obo/HP_0034986","Focal necrotic brainstem lesion"
"http://purl.obolibrary.org/obo/HP_0034987","Focal necrotic optic nerve lesion"
"http://purl.obolibrary.org/obo/HP_0034988","Focal necrotic thalamus lesion"
"http://purl.obolibrary.org/obo/HP_0034989","Interstitial dermal edema"
"http://purl.obolibrary.org/obo/HP_0034990","Shoulder abduction contracture"
"http://purl.obolibrary.org/obo/HP_0034991","Shoulder external rotation contracture"
"http://purl.obolibrary.org/obo/HP_0034992","Thumb adduction contracture"
"http://purl.obolibrary.org/obo/HP_0034993","Hip internal rotation contracture"
"http://purl.obolibrary.org/obo/HP_0034995","Reduced tissue fructose-1,6-bisphosphatase activity"
"http://purl.obolibrary.org/obo/HP_0034996","Reduced hepatic carbamoylphosphate synthetase 1 activity"
"http://purl.obolibrary.org/obo/HP_0034997","Reduced intraepidermal small nerve fiber density"
"http://purl.obolibrary.org/obo/HP_0034998","Femoral artery duplication"
"http://purl.obolibrary.org/obo/HP_0034999","Intracellular accumulation of collagen VII"
"http://purl.obolibrary.org/obo/HP_0035000","Reduced reticular lamina anchoring fibril density"
"http://purl.obolibrary.org/obo/HP_0035001","Reduced lamina lucida anchoring filament density"
"http://purl.obolibrary.org/obo/HP_0035002","Reduced epidermal keratin 5 protein expression"
"http://purl.obolibrary.org/obo/HP_0035003","Reduced epidermal keratin 14 protein expression"
"http://purl.obolibrary.org/obo/HP_0035004","Reduced epidermal keratin protein expression"
"http://purl.obolibrary.org/obo/HP_0035005","Reduced hepatic alanine-glyoxylate aminotransferase activity"
"http://purl.obolibrary.org/obo/HP_0035006","Hepatic sinusoidal dilatation"
"http://purl.obolibrary.org/obo/HP_0035007","Thin spermatozoon midpiece"
"http://purl.obolibrary.org/obo/HP_0035008","Thick spermatozoon midpiece insertion"
"http://purl.obolibrary.org/obo/HP_0035009","Shoulder adduction contracture"
"http://purl.obolibrary.org/obo/HP_0035012","Abnormal femoral artery morphology"
"http://purl.obolibrary.org/obo/HP_0035013","Abnormal extrahepatic bile duct morphology"
"http://purl.obolibrary.org/obo/HP_0035014","Extrahepatic bile duct fibrosis"
"http://purl.obolibrary.org/obo/HP_0035015","Elevated circulating short-chain acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035016","Elevated circulating C4 acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035017","Elevated circulating medium-chain acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035018","Elevated circulating long-chain acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035019","Elevated circulating C5 acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035020","Elevated circulating C18 acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035021","Elevated circulating C16 acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035022","Elevated circulating very long-chain acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035023","Elevated circulating acetylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035024","Elevated circulating methylmalonylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035025","Elevated circulating 3-hydroxyhexadecanoylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035026","Elevated circulating C6 acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035027","Elevated circulating methylglutarylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035028","Elevated circulating 3-hydroxyisovalerylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035029","Elevated circulating 3-hydroxyhexanoylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035030","Elevated circulating carnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035031","Elevated circulating tiglylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035032","Reduced circulating acetylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0035033","Reduced circulating octadecenoylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0040004","Abnormality of corneal shape"
"http://purl.obolibrary.org/obo/HP_0040007","Absent pigmentation of chest"
"http://purl.obolibrary.org/obo/HP_0040008","Aplasia of facial bones"
"http://purl.obolibrary.org/obo/HP_0040009","Hyperparakeratosis"
"http://purl.obolibrary.org/obo/HP_0040010","Small posterior fossa"
"http://purl.obolibrary.org/obo/HP_0040011","Flat posterior fossa"
"http://purl.obolibrary.org/obo/HP_0040012","Chromosome breakage"
"http://purl.obolibrary.org/obo/HP_0040013","Decreased mitochondrial number"
"http://purl.obolibrary.org/obo/HP_0040014","Increased mitochondrial number"
"http://purl.obolibrary.org/obo/HP_0040015","Increased activity of mitochondrial respiratory chain"
"http://purl.obolibrary.org/obo/HP_0040016","Prominent coccyx"
"http://purl.obolibrary.org/obo/HP_0040017","Protruding coccyx"
"http://purl.obolibrary.org/obo/HP_0040018","Clinodactyly of hallux"
"http://purl.obolibrary.org/obo/HP_0040019","Finger clinodactyly"
"http://purl.obolibrary.org/obo/HP_0040020","Radial deviation of the 5th finger"
"http://purl.obolibrary.org/obo/HP_0040022","Clinodactyly of the 2nd finger"
"http://purl.obolibrary.org/obo/HP_0040023","Clinodactyly of the thumb"
"http://purl.obolibrary.org/obo/HP_0040024","Clinodactyly of the 3rd finger"
"http://purl.obolibrary.org/obo/HP_0040025","Clinodactyly of the 4th finger"
"http://purl.obolibrary.org/obo/HP_0040030","Chorioretinal hypopigmentation"
"http://purl.obolibrary.org/obo/HP_0040031","Chorioretinal hyperpigmentation"
"http://purl.obolibrary.org/obo/HP_0040032","Hypoplasia of the upper eyelids"
"http://purl.obolibrary.org/obo/HP_0040033","Aplasia/Hypoplasia of the fifth metatarsal bone"
"http://purl.obolibrary.org/obo/HP_0040034","Abnormality of the second metatarsal bone"
"http://purl.obolibrary.org/obo/HP_0040035","Abnormality of the fourth metatarsal bone"
"http://purl.obolibrary.org/obo/HP_0040036","Onychogryposis of fingernail"
"http://purl.obolibrary.org/obo/HP_0040039","Onycholysis of fingernails"
"http://purl.obolibrary.org/obo/HP_0040040","Toenail onycholysis"
"http://purl.obolibrary.org/obo/HP_0040042","Aplasia of the eccrine sweat glands"
